x (m),y (m)
2.36275281,0.965581704
2.3707208,0.9720820609
2.378688815,0.9785823895
2.386656855,0.9850826898
2.39462492,0.9915829616
2.402593009,0.9980832048
2.410561122,1.004583419
2.418529259,1.011083605
2.42649742,1.017583762
2.434465606,1.024083891
2.442433815,1.03058399
2.450402048,1.037084061
2.458370305,1.043584102
2.466338585,1.050084115
2.47430689,1.056584099
2.482275218,1.063084054
2.49024357,1.06958398
2.498211945,1.076083877
2.506180344,1.082583745
2.514148767,1.089083584
2.522122016,1.095586643
2.530097231,1.102094321
2.538075984,1.108594353
2.54606511,1.115081765
2.554039306,1.121580873
2.562013345,1.128076579
2.569982609,1.134575352
2.577951901,1.141074099
2.58592122,1.147572818
2.593890564,1.154071509
2.601859934,1.160570173
2.60982933,1.167068808
2.61779875,1.173567415
2.625768196,1.180065993
2.633737666,1.186564543
2.64170716,1.193063064
2.649676678,1.199561556
2.657646221,1.20606002
2.665615787,1.212558454
2.673585378,1.21905686
2.681554993,1.225555237
2.689524631,1.232053585
2.697494293,1.238551904
2.705463979,1.245050194
2.713433689,1.251548455
2.721403423,1.258046687
2.72937318,1.26454489
2.737342961,1.271043064
2.745312766,1.277541209
2.753284348,1.284039735
2.761263935,1.290540342
2.769239486,1.297047343
2.777221503,1.303541989
2.785201935,1.310036671
2.793197784,1.316519575
2.801180632,1.323044466
2.809159821,1.3295412
2.81715241,1.336026839
2.825131415,1.342519979
2.833102888,1.349016251
2.841074223,1.355512483
2.849045586,1.362008688
2.857016977,1.368504866
2.864988393,1.375001015
2.872959835,1.381497137
2.880931303,1.387993231
2.888902796,1.394489295
2.896874313,1.400985332
2.904845856,1.40748134
2.912817422,1.413977319
2.920789013,1.420473269
2.928760629,1.42696919
2.936732268,1.433465082
2.944703932,1.439960945
2.952675619,1.44645678
2.96064733,1.452952585
2.968619066,1.459448361
2.976590825,1.465944108
2.984562608,1.472439826
2.992534415,1.478935515
3.000506246,1.485431175
3.0084781,1.491926806
3.016449978,1.498422408
3.024423506,1.504918278
3.03240019,1.511412318
3.040377751,1.51790866
3.048349559,1.524404571
3.05632126,1.530900357
3.064289275,1.537405221
3.072387259,1.543923726
3.080554105,1.550194507
3.088855072,1.556273385
3.097292252,1.562161828
3.105861284,1.567856782
3.114557743,1.573355291
3.123377133,1.578654501
3.132314897,1.583751661
3.141366415,1.588644124
3.150527008,1.593329347
3.15979194,1.597804895
3.169156421,1.602068441
3.178615608,1.606117768
3.18816461,1.609950767
3.197798489,1.613565444
3.207512259,1.616959915
3.217300897,1.62013241
3.227159337,1.623081275
3.237082704,1.625805069
3.247069049,1.628303393
