x,y,lb,rb
4.781495923995482,-9.031799301459301,0.9013878188659974,0.9013878188659974
4.8272793277956,-9.227193669716856,0.9055385138137417,0.9055385138137417
4.873288787528576,-9.422535105994626,0.912414379544733,0.912414379544733
4.919609856383765,-9.617802852722543,0.912414379544733,0.912414379544733
4.965870204981789,-9.813085050745753,0.9219544457292888,0.9219544457292888
5.012061378579611,-10.008383576618364,0.9219544457292888,0.9219544457292888
5.057905007262166,-10.203763998026126,0.9340770846134703,0.9340770846134703
5.103266993399904,-10.39925677247362,0.912414379544733,0.912414379544733
5.148027640739231,-10.594888065679303,0.9055385138137417,0.9055385138137417
5.192032004026844,-10.790690852304943,0.912414379544733,0.912414379544733
5.234905915713115,-10.986744272043607,0.912414379544733,0.912414379544733
5.276969613184924,-11.18297305779002,0.912414379544733,0.912414379544733
5.317973909311654,-11.379425567713277,0.9219544457292888,0.9219544457292888
5.358554178139347,-11.575966558484565,0.9219544457292888,0.9219544457292888
5.398513350704404,-11.772634759525095,0.8860022573334675,0.8860022573334675
5.438439109315551,-11.969309842868938,0.8860022573334675,0.8860022573334675
5.479025927143663,-12.165849339702623,0.9013878188659974,0.9013878188659974
5.52107001724655,-12.362081899879042,0.9013878188659974,0.9013878188659974
5.56539960423071,-12.557810018852637,0.9055385138137417,0.9055385138137417
5.612734801719572,-12.752831977239733,0.912414379544733,0.912414379544733
5.663835545872859,-12.946899966831394,0.9219544457292888,0.9219544457292888
5.719500872167476,-13.139707083384764,0.9219544457292888,0.9219544457292888
5.78048321251513,-13.330896853646077,0.9340770846134703,0.9340770846134703
5.8473162343635,-13.52011987255228,0.9340770846134703,0.9340770846134703
5.919913313205257,-13.707208713971639,0.9394147114027969,0.9394147114027969
5.997631100419781,-13.892230438533952,0.9178779875342911,0.9178779875342911
6.07976428597713,-14.07533630989413,0.9178779875342911,0.9178779875342911
6.165684330877506,-14.256697263400582,0.9178779875342911,0.9178779875342911
6.254728969594895,-14.436545716377777,0.9394147114027969,0.9394147114027969
6.34627324415077,-14.6151355709809,0.894427190999916,0.894427190999916
6.439671095766494,-14.792763751783442,0.9178779875342911,0.9178779875342911
6.534251001294061,-14.969765923860345,0.9178779875342911,0.9178779875342911
6.629373371014191,-15.146477196587721,0.9178779875342911,0.9178779875342911
6.724447248056675,-15.323214608892943,0.9178779875342911,0.9178779875342911
6.81920718761593,-15.500120315493811,0.9178779875342911,0.9178779875342911
6.913139921222399,-15.677466612004773,0.9178779875342911,0.9178779875342911
